route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
11,D,11_58200_2_0_1,Aron Pumnul,0,11.0
11,D,11_59400_2_0_2,Aron Pumnul,0,11.0
11,D,11_63900_2_0_2,Aron Pumnul,0,11.0
11,D,11_69300_2_0_2,Aron Pumnul,0,11.0
11,D,11_73800_2_0_2,Aron Pumnul,0,11.0
11,D,11_78120_2_0_2,Aron Pumnul,0,11.0
11,D,11_83700_2_0_2,Aron Pumnul,0,11.0
11,D,11_21960_2_1_1,Sc Continental,1,11.1
11,D,11_23160_2_1_2,Sc Continental,1,11.1
11,D,11_26160_2_1_1,Sc Continental,1,11.1
11,D,11_27960_2_1_2,Sc Continental,1,11.1
11,D,11_30360_2_1_1,Sc Continental,1,11.1
11,D,11_32760_2_1_2,Sc Continental,1,11.1
11,D,11_35160_2_1_1,Sc Continental,1,11.1
11,D,11_37560_2_1_2,Sc Continental,1,11.1
11,D,11_39960_2_1_1,Sc Continental,1,11.1
11,D,11_42360_2_1_2,Sc Continental,1,11.1
11,D,11_45360_2_1_1,Sc Continental,1,11.1
11,D,11_47160_2_1_2,Sc Continental,1,11.1
11,D,11_50160_2_1_1,Sc Continental,1,11.1
11,D,11_51960_2_1_2,Sc Continental,1,11.1
11,D,11_54540_2_1_1,Sc Continental,1,11.1
11,D,11_56760_2_1_2,Sc Continental,1,11.1
11,D,11_61560_2_1_2,Sc Continental,1,11.1
11,D,11_65760_2_1_2,Sc Continental,1,11.1
11,D,11_71160_2_1_2,Sc Continental,1,11.1
11,D,11_75960_2_1_2,Sc Continental,1,11.1
11,D,11_80460_2_1_2,Sc Continental,1,11.1
12,LV,12_19620_0_0_3,Piata Rahova 3,0,12.0
12,LV,12_20820_0_0_1,Piata Rahova 3,0,12.0
12,LV,12_22020_0_0_2,Piata Rahova 3,0,12.0
12,LV,12_23220_0_0_3,Piata Rahova 3,0,12.0
12,LV,12_24420_0_0_1,Piata Rahova 3,0,12.0
12,LV,12_25500_0_0_2,Piata Rahova 3,0,12.0
12,LV,12_26520_0_0_3,Piata Rahova 3,0,12.0
12,LV,12_27900_0_0_1,Piata Rahova 3,0,12.0
12,LV,12_28920_0_0_2,Piata Rahova 3,0,12.0
12,LV,12_30120_0_0_3,Piata Rahova 3,0,12.0
12,LV,12_31320_0_0_1,Piata Rahova 3,0,12.0
12,LV,12_32520_0_0_2,Piata Rahova 3,0,12.0
12,LV,12_34320_0_0_3,Piata Rahova 3,0,12.0
12,LV,12_36120_0_0_2,Piata Rahova 3,0,12.0
12,LV,12_37920_0_0_3,Piata Rahova 3,0,12.0
12,LV,12_39720_0_0_2,Piata Rahova 3,0,12.0
12,LV,12_41520_0_0_3,Piata Rahova 3,0,12.0
12,LV,12_43320_0_0_2,Piata Rahova 3,0,12.0
12,LV,12_45120_0_0_3,Piata Rahova 3,0,12.0
12,LV,12_46920_0_0_2,Piata Rahova 3,0,12.0
12,LV,12_48420_0_0_3,Piata Rahova 3,0,12.0
12,LV,12_49620_0_0_1,Piata Rahova 3,0,12.0
12,LV,12_50700_0_0_2,Piata Rahova 3,0,12.0
12,LV,12_52020_0_0_3,Piata Rahova 3,0,12.0
12,LV,12_53220_0_0_1,Piata Rahova 3,0,12.0
12,LV,12_54600_0_0_2,Piata Rahova 3,0,12.0
12,LV,12_55500_0_0_3,Piata Rahova 3,0,12.0
12,LV,12_56820_0_0_1,Piata Rahova 3,0,12.0
12,LV,12_58020_0_0_2,Piata Rahova 3,0,12.0
12,LV,12_59520_0_0_3,Piata Rahova 3,0,12.0
12,LV,12_61320_0_0_2,Piata Rahova 3,0,12.0
12,LV,12_63120_0_0_3,Piata Rahova 3,0,12.0
12,LV,12_64920_0_0_2,Piata Rahova 3,0,12.0
12,LV,12_66720_0_0_3,Piata Rahova 3,0,12.0
12,LV,12_68400_0_0_2,Piata Rahova 3,0,12.0
12,LV,12_70080_0_0_3,Piata Rahova 3,0,12.0
12,LV,12_72000_0_0_2,Piata Rahova 3,0,12.0
12,LV,12_73920_0_0_3,Piata Rahova 3,0,12.0
12,LV,12_75720_0_0_2,Piata Rahova 3,0,12.0
12,LV,12_77520_0_0_3,Piata Rahova 3,0,12.0
12,LV,12_78600_0_0_2,Piata Rahova 3,0,12.0
12,LV,12_79800_0_0_3,Piata Rahova 3,0,12.0
12,LV,12_81060_0_0_2,Piata Rahova 3,0,12.0
12,LV,12_82200_0_0_3,Piata Rahova 3,0,12.0
12,LV,12_83880_0_0_2,Piata Rahova 3,0,12.0
12,LV,12_19380_0_1_1,Sembraz,1,12.1
12,LV,12_20580_0_1_2,Sembraz,1,12.1
12,LV,12_21180_0_1_3,Sembraz,1,12.1
12,LV,12_22380_0_1_1,Sembraz,1,12.1
12,LV,12_23280_0_1_2,Sembraz,1,12.1
12,LV,12_24600_0_1_3,Sembraz,1,12.1
12,LV,12_25980_0_1_1,Sembraz,1,12.1
12,LV,12_27180_0_1_2,Sembraz,1,12.1
12,LV,12_28380_0_1_3,Sembraz,1,12.1
12,LV,12_29580_0_1_1,Sembraz,1,12.1
12,LV,12_30300_0_1_2,Sembraz,1,12.1
12,LV,12_32100_0_1_3,Sembraz,1,12.1
12,LV,12_33900_0_1_2,Sembraz,1,12.1
12,LV,12_35700_0_1_3,Sembraz,1,12.1
12,LV,12_37500_0_1_2,Sembraz,1,12.1
12,LV,12_39300_0_1_3,Sembraz,1,12.1
12,LV,12_41100_0_1_2,Sembraz,1,12.1
12,LV,12_42900_0_1_3,Sembraz,1,12.1
12,LV,12_44700_0_1_2,Sembraz,1,12.1
12,LV,12_46380_0_1_3,Sembraz,1,12.1
12,LV,12_47580_0_1_1,Sembraz,1,12.1
12,LV,12_48780_0_1_2,Sembraz,1,12.1
12,LV,12_49980_0_1_3,Sembraz,1,12.1
12,LV,12_51180_0_1_1,Sembraz,1,12.1
12,LV,12_52080_0_1_2,Sembraz,1,12.1
12,LV,12_53400_0_1_3,Sembraz,1,12.1
12,LV,12_54780_0_1_1,Sembraz,1,12.1
12,LV,12_55980_0_1_2,Sembraz,1,12.1
12,LV,12_57600_0_1_3,Sembraz,1,12.1
12,LV,12_59700_0_1_2,Sembraz,1,12.1
12,LV,12_60900_0_1_3,Sembraz,1,12.1
12,LV,12_62700_0_1_2,Sembraz,1,12.1
12,LV,12_64500_0_1_3,Sembraz,1,12.1
12,LV,12_66300_0_1_2,Sembraz,1,12.1
12,LV,12_68100_0_1_3,Sembraz,1,12.1
12,LV,12_69900_0_1_2,Sembraz,1,12.1
12,LV,12_71700_0_1_3,Sembraz,1,12.1
12,LV,12_73500_0_1_2,Sembraz,1,12.1
12,LV,12_75300_0_1_3,Sembraz,1,12.1
12,LV,12_77400_0_1_2,Sembraz,1,12.1
12,LV,12_78660_0_1_3,Sembraz,1,12.1
12,LV,12_80040_0_1_2,Sembraz,1,12.1
12,LV,12_80880_0_1_3,Sembraz,1,12.1
12,LV,12_82200_0_1_2,Sembraz,1,12.1
12,S,12_21000_1_1_1,Sembraz,1,12.1
12,S,12_22800_1_1_2,Sembraz,1,12.1
12,S,12_24900_1_1_2,Sembraz,1,12.1
12,S,12_27600_1_1_2,Sembraz,1,12.1
12,S,12_29400_1_1_1,Sembraz,1,12.1
12,S,12_30300_1_1_2,Sembraz,1,12.1
12,S,12_32100_1_1_1,Sembraz,1,12.1
12,S,12_33900_1_1_2,Sembraz,1,12.1
12,S,12_35700_1_1_1,Sembraz,1,12.1
12,S,12_37500_1_1_2,Sembraz,1,12.1
12,S,12_39300_1_1_1,Sembraz,1,12.1
12,S,12_41100_1_1_2,Sembraz,1,12.1
12,S,12_42900_1_1_1,Sembraz,1,12.1
12,S,12_44700_1_1_2,Sembraz,1,12.1
12,S,12_46500_1_1_1,Sembraz,1,12.1
12,S,12_48300_1_1_2,Sembraz,1,12.1
12,S,12_52200_1_1_2,Sembraz,1,12.1
12,S,12_56400_1_1_2,Sembraz,1,12.1
12,S,12_59100_1_1_2,Sembraz,1,12.1
12,S,12_62700_1_1_2,Sembraz,1,12.1
12,S,12_66300_1_1_2,Sembraz,1,12.1
12,S,12_70800_1_1_2,Sembraz,1,12.1
12,S,12_73500_1_1_2,Sembraz,1,12.1
12,S,12_77100_1_1_2,Sembraz,1,12.1
12,S,12_80700_1_1_2,Sembraz,1,12.1
12,S,12_21600_1_0_2,Piata Rahova 3,0,12.0
12,S,12_23820_1_0_2,Piata Rahova 3,0,12.0
12,S,12_26400_1_0_2,Piata Rahova 3,0,12.0
12,S,12_27900_1_0_1,Piata Rahova 3,0,12.0
12,S,12_28920_1_0_2,Piata Rahova 3,0,12.0
12,S,12_30720_1_0_1,Piata Rahova 3,0,12.0
12,S,12_32520_1_0_2,Piata Rahova 3,0,12.0
12,S,12_34320_1_0_1,Piata Rahova 3,0,12.0
12,S,12_36120_1_0_2,Piata Rahova 3,0,12.0
12,S,12_37920_1_0_1,Piata Rahova 3,0,12.0
12,S,12_39720_1_0_2,Piata Rahova 3,0,12.0
12,S,12_41520_1_0_1,Piata Rahova 3,0,12.0
12,S,12_43320_1_0_2,Piata Rahova 3,0,12.0
12,S,12_45120_1_0_1,Piata Rahova 3,0,12.0
12,S,12_46920_1_0_2,Piata Rahova 3,0,12.0
12,S,12_50520_1_0_2,Piata Rahova 3,0,12.0
12,S,12_55080_1_0_2,Piata Rahova 3,0,12.0
12,S,12_57720_1_0_2,Piata Rahova 3,0,12.0
12,S,12_61320_1_0_2,Piata Rahova 3,0,12.0
12,S,12_64920_1_0_2,Piata Rahova 3,0,12.0
12,S,12_69540_1_0_2,Piata Rahova 3,0,12.0
12,S,12_72120_1_0_2,Piata Rahova 3,0,12.0
12,S,12_75720_1_0_2,Piata Rahova 3,0,12.0
12,S,12_79320_1_0_2,Piata Rahova 3,0,12.0
12,S,12_83940_1_0_2,Piata Rahova 3,0,12.0
12,D,12_21000_2_1_1,Sembraz,1,12.1
12,D,12_22800_2_1_2,Sembraz,1,12.1
12,D,12_24900_2_1_2,Sembraz,1,12.1
12,D,12_27600_2_1_2,Sembraz,1,12.1
12,D,12_29400_2_1_1,Sembraz,1,12.1
12,D,12_30300_2_1_2,Sembraz,1,12.1
12,D,12_32100_2_1_1,Sembraz,1,12.1
12,D,12_33900_2_1_2,Sembraz,1,12.1
12,D,12_35700_2_1_1,Sembraz,1,12.1
12,D,12_37500_2_1_2,Sembraz,1,12.1
12,D,12_39300_2_1_1,Sembraz,1,12.1
12,D,12_41100_2_1_2,Sembraz,1,12.1
12,D,12_42900_2_1_1,Sembraz,1,12.1
12,D,12_44700_2_1_2,Sembraz,1,12.1
12,D,12_46500_2_1_1,Sembraz,1,12.1
12,D,12_48300_2_1_2,Sembraz,1,12.1
12,D,12_52200_2_1_2,Sembraz,1,12.1
12,D,12_56400_2_1_2,Sembraz,1,12.1
12,D,12_59100_2_1_2,Sembraz,1,12.1
12,D,12_62700_2_1_2,Sembraz,1,12.1
12,D,12_66300_2_1_2,Sembraz,1,12.1
12,D,12_70800_2_1_2,Sembraz,1,12.1
12,D,12_73500_2_1_2,Sembraz,1,12.1
12,D,12_77100_2_1_2,Sembraz,1,12.1
12,D,12_21600_2_0_2,Piata Rahova 3,0,12.0
12,D,12_23820_2_0_2,Piata Rahova 3,0,12.0
12,D,12_26400_2_0_2,Piata Rahova 3,0,12.0
12,D,12_27900_2_0_1,Piata Rahova 3,0,12.0
12,D,12_28920_2_0_2,Piata Rahova 3,0,12.0
12,D,12_30720_2_0_1,Piata Rahova 3,0,12.0
12,D,12_32520_2_0_2,Piata Rahova 3,0,12.0
12,D,12_34320_2_0_1,Piata Rahova 3,0,12.0
12,D,12_36120_2_0_2,Piata Rahova 3,0,12.0
12,D,12_37920_2_0_1,Piata Rahova 3,0,12.0
12,D,12_39720_2_0_2,Piata Rahova 3,0,12.0
12,D,12_41520_2_0_1,Piata Rahova 3,0,12.0
12,D,12_43320_2_0_2,Piata Rahova 3,0,12.0
12,D,12_45120_2_0_1,Piata Rahova 3,0,12.0
12,D,12_46920_2_0_2,Piata Rahova 3,0,12.0
12,D,12_50520_2_0_2,Piata Rahova 3,0,12.0
12,D,12_55080_2_0_2,Piata Rahova 3,0,12.0
12,D,12_57720_2_0_2,Piata Rahova 3,0,12.0
12,D,12_61320_2_0_2,Piata Rahova 3,0,12.0
12,D,12_64920_2_0_2,Piata Rahova 3,0,12.0
12,D,12_69540_2_0_2,Piata Rahova 3,0,12.0
12,D,12_72120_2_0_2,Piata Rahova 3,0,12.0
12,D,12_75720_2_0_2,Piata Rahova 3,0,12.0
12,D,12_79320_2_0_2,Piata Rahova 3,0,12.0
13,LV,13_20220_0_1_3,Muzeul Astra,1,13.1
13,LV,13_21420_0_1_1,Muzeul Astra,1,13.1
13,LV,13_22620_0_1_2,Muzeul Astra,1,13.1
13,LV,13_23820_0_1_3,Muzeul Astra,1,13.1
13,LV,13_25020_0_1_1,Muzeul Astra,1,13.1
13,LV,13_26220_0_1_2,Muzeul Astra,1,13.1
13,LV,13_27420_0_1_3,Muzeul Astra,1,13.1
13,LV,13_28560_0_1_1,Muzeul Astra,1,13.1
13,LV,13_29820_0_1_2,Muzeul Astra,1,13.1
13,LV,13_31620_0_1_1,Muzeul Astra,1,13.1
13,LV,13_33420_0_1_2,Muzeul Astra,1,13.1
13,LV,13_35220_0_1_1,Muzeul Astra,1,13.1
13,LV,13_37020_0_1_2,Muzeul Astra,1,13.1
13,LV,13_38820_0_1_1,Muzeul Astra,1,13.1
13,LV,13_40620_0_1_2,Muzeul Astra,1,13.1
13,LV,13_42420_0_1_1,Muzeul Astra,1,13.1
13,LV,13_44220_0_1_2,Muzeul Astra,1,13.1
13,LV,13_46020_0_1_1,Muzeul Astra,1,13.1
13,LV,13_47820_0_1_2,Muzeul Astra,1,13.1
13,LV,13_49020_0_1_3,Muzeul Astra,1,13.1
13,LV,13_50220_0_1_1,Muzeul Astra,1,13.1
13,LV,13_51420_0_1_2,Muzeul Astra,1,13.1
13,LV,13_52620_0_1_3,Muzeul Astra,1,13.1
13,LV,13_53820_0_1_1,Muzeul Astra,1,13.1
13,LV,13_55020_0_1_2,Muzeul Astra,1,13.1
13,LV,13_56220_0_1_3,Muzeul Astra,1,13.1
13,LV,13_57420_0_1_1,Muzeul Astra,1,13.1
13,LV,13_58620_0_1_2,Muzeul Astra,1,13.1
13,LV,13_59820_0_1_3,Muzeul Astra,1,13.1
13,LV,13_61020_0_1_1,Muzeul Astra,1,13.1
13,LV,13_62220_0_1_2,Muzeul Astra,1,13.1
13,LV,13_64620_0_1_1,Muzeul Astra,1,13.1
13,LV,13_66420_0_1_2,Muzeul Astra,1,13.1
13,LV,13_68580_0_1_1,Muzeul Astra,1,13.1
13,LV,13_70020_0_1_2,Muzeul Astra,1,13.1
13,LV,13_71820_0_1_1,Muzeul Astra,1,13.1
13,LV,13_73620_0_1_2,Muzeul Astra,1,13.1
13,LV,13_75420_0_1_1,Muzeul Astra,1,13.1
13,LV,13_77220_0_1_2,Muzeul Astra,1,13.1
13,LV,13_79800_0_1_1,Muzeul Astra,1,13.1
13,LV,13_80820_0_1_2,Muzeul Astra,1,13.1
13,LV,13_83820_0_1_1,Muzeul Astra,1,13.1
13,LV,13_19800_0_0_1,Gara,0,13.0
13,LV,13_21000_0_0_2,Gara,0,13.0
13,LV,13_22200_0_0_3,Gara,0,13.0
13,LV,13_23400_0_0_1,Gara,0,13.0
13,LV,13_24600_0_0_2,Gara,0,13.0
13,LV,13_25800_0_0_3,Gara,0,13.0
13,LV,13_26880_0_0_1,Gara,0,13.0
13,LV,13_28080_0_0_2,Gara,0,13.0
13,LV,13_30120_0_0_1,Gara,0,13.0
13,LV,13_31800_0_0_2,Gara,0,13.0
13,LV,13_33480_0_0_1,Gara,0,13.0
13,LV,13_35280_0_0_2,Gara,0,13.0
13,LV,13_37080_0_0_1,Gara,0,13.0
13,LV,13_39000_0_0_2,Gara,0,13.0
13,LV,13_40680_0_0_1,Gara,0,13.0
13,LV,13_42600_0_0_2,Gara,0,13.0
13,LV,13_44280_0_0_1,Gara,0,13.0
13,LV,13_46200_0_0_2,Gara,0,13.0
13,LV,13_47400_0_0_3,Gara,0,13.0
13,LV,13_48480_0_0_1,Gara,0,13.0
13,LV,13_49800_0_0_2,Gara,0,13.0
13,LV,13_51000_0_0_3,Gara,0,13.0
13,LV,13_52080_0_0_1,Gara,0,13.0
13,LV,13_53700_0_0_2,Gara,0,13.0
13,LV,13_54600_0_0_3,Gara,0,13.0
13,LV,13_55680_0_0_1,Gara,0,13.0
13,LV,13_57000_0_0_2,Gara,0,13.0
13,LV,13_58200_0_0_3,Gara,0,13.0
13,LV,13_59280_0_0_1,Gara,0,13.0
13,LV,13_60600_0_0_2,Gara,0,13.0
13,LV,13_62880_0_0_1,Gara,0,13.0
13,LV,13_64200_0_0_2,Gara,0,13.0
13,LV,13_66480_0_0_1,Gara,0,13.0
13,LV,13_68400_0_0_2,Gara,0,13.0
13,LV,13_70080_0_0_1,Gara,0,13.0
13,LV,13_72000_0_0_2,Gara,0,13.0
13,LV,13_73680_0_0_1,Gara,0,13.0
13,LV,13_75600_0_0_2,Gara,0,13.0
13,LV,13_77400_0_0_1,Gara,0,13.0
13,LV,13_78600_0_0_2,Gara,0,13.0
13,LV,13_81600_0_0_1,Gara,0,13.0
13,S,13_21540_1_0_1,Gara,0,13.0
13,S,13_23700_1_0_1,Gara,0,13.0
13,S,13_25800_1_0_1,Gara,0,13.0
13,S,13_27000_1_0_2,Gara,0,13.0
13,S,13_28800_1_0_1,Gara,0,13.0
13,S,13_30000_1_0_2,Gara,0,13.0
13,S,13_31800_1_0_1,Gara,0,13.0
13,S,13_33480_1_0_2,Gara,0,13.0
13,S,13_35400_1_0_1,Gara,0,13.0
13,S,13_37080_1_0_2,Gara,0,13.0
13,S,13_39000_1_0_1,Gara,0,13.0
13,S,13_40680_1_0_2,Gara,0,13.0
13,S,13_42600_1_0_1,Gara,0,13.0
13,S,13_44280_1_0_2,Gara,0,13.0
13,S,13_46200_1_0_1,Gara,0,13.0
13,S,13_47880_1_0_2,Gara,0,13.0
13,S,13_49800_1_0_1,Gara,0,13.0
13,S,13_51480_1_0_2,Gara,0,13.0
13,S,13_53400_1_0_1,Gara,0,13.0
13,S,13_55080_1_0_2,Gara,0,13.0
13,S,13_58680_1_0_2,Gara,0,13.0
13,S,13_62280_1_0_2,Gara,0,13.0
13,S,13_66480_1_0_2,Gara,0,13.0
13,S,13_70080_1_0_2,Gara,0,13.0
13,S,13_73680_1_0_2,Gara,0,13.0
13,S,13_77400_1_0_2,Gara,0,13.0
13,S,13_21060_1_1_2,Muzeul Astra,1,13.1
13,S,13_22560_1_1_1,Muzeul Astra,1,13.1
13,S,13_24780_1_1_1,Muzeul Astra,1,13.1
13,S,13_27060_1_1_1,Muzeul Astra,1,13.1
13,S,13_28620_1_1_2,Muzeul Astra,1,13.1
13,S,13_30420_1_1_1,Muzeul Astra,1,13.1
13,S,13_31620_1_1_2,Muzeul Astra,1,13.1
13,S,13_33420_1_1_1,Muzeul Astra,1,13.1
13,S,13_35220_1_1_2,Muzeul Astra,1,13.1
13,S,13_37020_1_1_1,Muzeul Astra,1,13.1
13,S,13_38820_1_1_2,Muzeul Astra,1,13.1
13,S,13_40620_1_1_1,Muzeul Astra,1,13.1
13,S,13_42420_1_1_2,Muzeul Astra,1,13.1
13,S,13_44220_1_1_1,Muzeul Astra,1,13.1
13,S,13_46020_1_1_2,Muzeul Astra,1,13.1
13,S,13_47820_1_1_1,Muzeul Astra,1,13.1
13,S,13_49620_1_1_2,Muzeul Astra,1,13.1
13,S,13_51420_1_1_1,Muzeul Astra,1,13.1
13,S,13_53220_1_1_2,Muzeul Astra,1,13.1
13,S,13_55020_1_1_1,Muzeul Astra,1,13.1
13,S,13_56820_1_1_2,Muzeul Astra,1,13.1
13,S,13_60420_1_1_2,Muzeul Astra,1,13.1
13,S,13_64620_1_1_2,Muzeul Astra,1,13.1
13,S,13_68580_1_1_2,Muzeul Astra,1,13.1
13,S,13_71820_1_1_2,Muzeul Astra,1,13.1
13,S,13_75420_1_1_2,Muzeul Astra,1,13.1
13,S,13_79620_1_1_2,Muzeul Astra,1,13.1
13,D,13_21540_2_0_1,Gara,0,13.0
13,D,13_23700_2_0_1,Gara,0,13.0
13,D,13_25800_2_0_1,Gara,0,13.0
13,D,13_27000_2_0_2,Gara,0,13.0
13,D,13_28800_2_0_1,Gara,0,13.0
13,D,13_30000_2_0_2,Gara,0,13.0
13,D,13_31800_2_0_1,Gara,0,13.0
13,D,13_33480_2_0_2,Gara,0,13.0
13,D,13_35400_2_0_1,Gara,0,13.0
13,D,13_37080_2_0_2,Gara,0,13.0
13,D,13_39000_2_0_1,Gara,0,13.0
13,D,13_40680_2_0_2,Gara,0,13.0
13,D,13_42600_2_0_1,Gara,0,13.0
13,D,13_44280_2_0_2,Gara,0,13.0
13,D,13_46200_2_0_1,Gara,0,13.0
13,D,13_47880_2_0_2,Gara,0,13.0
13,D,13_49800_2_0_1,Gara,0,13.0
13,D,13_51480_2_0_2,Gara,0,13.0
13,D,13_53400_2_0_1,Gara,0,13.0
13,D,13_55080_2_0_2,Gara,0,13.0
13,D,13_58680_2_0_2,Gara,0,13.0
13,D,13_62280_2_0_2,Gara,0,13.0
13,D,13_66480_2_0_2,Gara,0,13.0
13,D,13_70080_2_0_2,Gara,0,13.0
13,D,13_73680_2_0_2,Gara,0,13.0
13,D,13_77400_2_0_2,Gara,0,13.0
13,D,13_21060_2_1_2,Muzeul Astra,1,13.1
13,D,13_22560_2_1_1,Muzeul Astra,1,13.1
13,D,13_24780_2_1_1,Muzeul Astra,1,13.1
13,D,13_27060_2_1_1,Muzeul Astra,1,13.1
13,D,13_28620_2_1_2,Muzeul Astra,1,13.1
13,D,13_30420_2_1_1,Muzeul Astra,1,13.1
13,D,13_31620_2_1_2,Muzeul Astra,1,13.1
13,D,13_33420_2_1_1,Muzeul Astra,1,13.1
13,D,13_35220_2_1_2,Muzeul Astra,1,13.1
13,D,13_37020_2_1_1,Muzeul Astra,1,13.1
13,D,13_38820_2_1_2,Muzeul Astra,1,13.1
13,D,13_40620_2_1_1,Muzeul Astra,1,13.1
13,D,13_42420_2_1_2,Muzeul Astra,1,13.1
13,D,13_44220_2_1_1,Muzeul Astra,1,13.1
13,D,13_46020_2_1_2,Muzeul Astra,1,13.1
13,D,13_47820_2_1_1,Muzeul Astra,1,13.1
13,D,13_49620_2_1_2,Muzeul Astra,1,13.1
13,D,13_51420_2_1_1,Muzeul Astra,1,13.1
13,D,13_53220_2_1_2,Muzeul Astra,1,13.1
13,D,13_55020_2_1_1,Muzeul Astra,1,13.1
13,D,13_56820_2_1_2,Muzeul Astra,1,13.1
13,D,13_60420_2_1_2,Muzeul Astra,1,13.1
13,D,13_64620_2_1_2,Muzeul Astra,1,13.1
13,D,13_68580_2_1_2,Muzeul Astra,1,13.1
13,D,13_71820_2_1_2,Muzeul Astra,1,13.1
13,D,13_75420_2_1_2,Muzeul Astra,1,13.1
13,D,13_79620_2_1_2,Muzeul Astra,1,13.1
14,LV,14_19800_0_0_4,Valea Aurie 2,0,14.0
14,LV,14_21420_0_0_5,Valea Aurie 2,0,14.0
14,LV,14_22380_0_0_1,Valea Aurie 2,0,14.0
14,LV,14_23460_0_0_2,Valea Aurie 2,0,14.0
14,LV,14_24540_0_0_3,Valea Aurie 2,0,14.0
14,LV,14_25200_0_0_4,Valea Aurie 2,0,14.0
14,LV,14_26040_0_0_5,Valea Aurie 2,0,14.0
14,LV,14_26040_0_0_1,Valea Aurie 2,0,14.0
14,LV,14_26940_0_0_2,Valea Aurie 2,0,14.0
14,LV,14_28440_0_0_3,Valea Aurie 2,0,14.0
14,LV,14_29340_0_0_4,Valea Aurie 2,0,14.0
14,LV,14_30240_0_0_5,Valea Aurie 2,0,14.0
14,LV,14_31440_0_0_1,Valea Aurie 2,0,14.0
14,LV,14_32640_0_0_2,Valea Aurie 2,0,14.0
14,LV,14_33840_0_0_4,Valea Aurie 2,0,14.0
14,LV,14_35040_0_0_5,Valea Aurie 2,0,14.0
14,LV,14_36240_0_0_1,Valea Aurie 2,0,14.0
14,LV,14_37440_0_0_2,Valea Aurie 2,0,14.0
14,LV,14_38640_0_0_4,Valea Aurie 2,0,14.0
14,LV,14_39840_0_0_5,Valea Aurie 2,0,14.0
14,LV,14_41040_0_0_1,Valea Aurie 2,0,14.0
14,LV,14_42240_0_0_2,Valea Aurie 2,0,14.0
14,LV,14_43440_0_0_4,Valea Aurie 2,0,14.0
14,LV,14_44640_0_0_5,Valea Aurie 2,0,14.0
14,LV,14_45840_0_0_1,Valea Aurie 2,0,14.0
14,LV,14_47040_0_0_2,Valea Aurie 2,0,14.0
14,LV,14_48240_0_0_4,Valea Aurie 2,0,14.0
14,LV,14_49440_0_0_5,Valea Aurie 2,0,14.0
14,LV,14_50640_0_0_1,Valea Aurie 2,0,14.0
14,LV,14_51540_0_0_2,Valea Aurie 2,0,14.0
14,LV,14_52440_0_0_3,Valea Aurie 2,0,14.0
14,LV,14_53340_0_0_4,Valea Aurie 2,0,14.0
14,LV,14_54780_0_0_5,Valea Aurie 2,0,14.0
14,LV,14_54780_0_0_1,Valea Aurie 2,0,14.0
14,LV,14_55800_0_0_2,Valea Aurie 2,0,14.0
14,LV,14_56760_0_0_3,Valea Aurie 2,0,14.0
14,LV,14_57720_0_0_4,Valea Aurie 2,0,14.0
14,LV,14_58740_0_0_5,Valea Aurie 2,0,14.0
14,LV,14_60540_0_0_1,Valea Aurie 2,0,14.0
14,LV,14_61740_0_0_2,Valea Aurie 2,0,14.0
14,LV,14_62940_0_0_4,Valea Aurie 2,0,14.0
14,LV,14_64140_0_0_5,Valea Aurie 2,0,14.0
14,LV,14_65940_0_0_1,Valea Aurie 2,0,14.0
14,LV,14_67140_0_0_2,Valea Aurie 2,0,14.0
14,LV,14_68340_0_0_4,Valea Aurie 2,0,14.0
14,LV,14_69540_0_0_5,Valea Aurie 2,0,14.0
14,LV,14_71940_0_0_1,Valea Aurie 2,0,14.0
14,LV,14_73140_0_0_2,Valea Aurie 2,0,14.0
14,LV,14_74340_0_0_4,Valea Aurie 2,0,14.0
14,LV,14_75540_0_0_5,Valea Aurie 2,0,14.0
14,LV,14_76740_0_0_1,Valea Aurie 2,0,14.0
14,LV,14_77880_0_0_2,Valea Aurie 2,0,14.0
14,LV,14_79200_0_0_4,Valea Aurie 2,0,14.0
14,LV,14_81300_0_0_1,Valea Aurie 2,0,14.0
14,LV,14_83460_0_0_2,Valea Aurie 2,0,14.0
14,LV,14_19800_0_1_5,Resita 2,1,14.1
14,LV,14_20760_0_1_1,Resita 2,1,14.1
14,LV,14_21600_0_1_2,Resita 2,1,14.1
14,LV,14_22980_0_1_3,Resita 2,1,14.1
14,LV,14_22800_0_1_4,Resita 2,1,14.1
14,LV,14_23700_0_1_5,Resita 2,1,14.1
14,LV,14_24240_0_1_1,Resita 2,1,14.1
14,LV,14_25200_0_1_2,Resita 2,1,14.1
14,LV,14_26520_0_1_3,Resita 2,1,14.1
14,LV,14_27300_0_1_4,Resita 2,1,14.1
14,LV,14_28200_0_1_5,Resita 2,1,14.1
14,LV,14_29100_0_1_1,Resita 2,1,14.1
14,LV,14_30300_0_1_2,Resita 2,1,14.1
14,LV,14_31500_0_1_4,Resita 2,1,14.1
14,LV,14_32700_0_1_5,Resita 2,1,14.1
14,LV,14_33900_0_1_1,Resita 2,1,14.1
14,LV,14_35100_0_1_2,Resita 2,1,14.1
14,LV,14_36300_0_1_4,Resita 2,1,14.1
14,LV,14_37500_0_1_5,Resita 2,1,14.1
14,LV,14_38700_0_1_1,Resita 2,1,14.1
14,LV,14_39900_0_1_2,Resita 2,1,14.1
